0,10858.7512359328,9762.5719904236,11282.1478122756,14507.0253089124,13009.6616570137,12664.1509260411,3738.59123421401,19345.3553046689,5887.17877872073,6645.44737964258,11408.3953303055
10858.7512359328,0,3822.56104298946,3409.22567398365,3709.65097717658,2212.28732527797,2058.0518507139,10775.9056148535,9039.80364446743,14181.601965133,13926.5681488673,1327.79492966395
9762.5719904236,3822.56104298946,0,5061.06946572746,7436.98834199194,5939.62469009332,5810.44059229345,9923.11593262505,11090.6856723924,13209.4128063634,11788.6376525517,3896.33610280423
11282.1478122756,3409.22567398365,5061.06946572746,0,4531.90282051615,3909.34646439445,2804.42494528924,9082.58457742904,9115.79453076771,12485.8808472428,14921.6231817705,4078.28380535553
14507.0253089124,3709.65097717658,7436.98834199194,4531.90282051615,0,1794.61512470047,2688.33506949538,13426.1167869089,6948.45672848428,16829.4130567227,17574.8422218469,3873.80378701691
13009.6616570137,2212.28732527797,5939.62469009332,3909.34646439445,1794.61512470047,0,1272.75773192981,12662.1241176382,7205.62879352233,16065.420387452,16077.4785699483,2377.36537225456
12664.1509260411,2058.0518507139,5810.44059229345,2804.42494528924,2688.33506949538,1272.75773192981,0,11551.2084678779,7989.64276661053,14954.5047376917,15747.7309013514,2354.83958041544
3738.59123421401,10775.9056148535,9923.11593262505,9082.58457742904,13426.1167869089,12662.1241176382,11551.2084678779,0,18196.7637705926,3871.54289932023,8408.84808621099,11362.4749098558
19345.3553046689,9039.80364446743,11090.6856723924,9115.79453076771,6948.45672848428,7205.62879352233,7989.64276661053,18196.7637705926,0,21600.0600404064,21018.9618221408,9197.77925344523
5887.17877872073,14181.601965133,13209.4128063634,12485.8808472428,16829.4130567227,16065.420387452,14954.5047376917,3871.54289932023,21600.0600404064,0,9180.37195216286,14768.1712601352
6645.44737964258,13926.5681488673,11788.6376525517,14921.6231817705,17574.8422218469,16077.4785699483,15747.7309013514,8408.84808621099,21018.9618221408,9180.37195216286,0,14476.2122432401
11408.3953303055,1327.79492966395,3896.33610280423,4078.28380535553,3873.80378701691,2377.36537225456,2354.83958041544,11362.4749098558,9197.77925344523,14768.1712601352,14476.2122432401,0
