0,5845.96443388383,5375.41535583256,6120.39900575325,7733.18813203146,6961.22927248796,6838.19417912053,2166.25251547481,10096.2496409885,3225.43626423552,3705.90146108636,6147.00763406933
5845.96443388383,0,2104.55186083548,1764.76753958258,1927.63000489857,1155.67114535507,1103.90506239919,5692.43310354918,4662.67179705331,7488.04152710832,7444.90822955278,760.151218215194
5375.41535583256,2104.55186083548,0,2685.20206394796,3977.45172004665,3205.49286050316,3170.84967356166,5402.37354853073,5745.13797901535,7046.90871338963,6421.42086237997,2170.24005916823
6120.39900575325,1764.76753958258,2685.20206394796,0,2318.54604982432,2035.24279413446,1451.05267403165,4793.77220169257,4559.28823738468,6589.38062525172,7877.68613977782,2105.6257635836
7733.18813203146,1927.63000489857,3977.45172004665,2318.54604982432,0,935.487685704376,1414.01364164146,7047.03193437003,3496.759393301,8842.64035792917,9332.13192770041,2026.52612864658
6961.22927248796,1155.67114535507,3205.49286050316,2035.24279413446,935.487685704376,0,686.808723215921,6674.59467853174,3710.1071251226,8470.20310209088,8560.17306815691,1254.56726910308
6838.19417912053,1103.90506239919,3170.84967356166,1451.05267403165,1414.01364164146,686.808723215921,0,6087.78890102631,4025.51764657299,7883.39732458546,8441.39846326428,1270.03175401023
2166.25251547481,5692.43310354918,5402.37354853073,4793.77220169257,7047.03193437003,6674.59467853174,6087.78890102631,0,9352.80075752461,2051.10821262397,4596.39083652798,6012.27756842763
10096.2496409885,4662.67179705331,5745.13797901535,4559.28823738468,3496.759393301,3710.1071251226,4025.51764657299,9352.80075752461,0,11148.4091810838,11030.8475886369,4759.65601867715
3225.43626423552,7488.04152710832,7046.90871338963,6589.38062525172,8842.64035792917,8470.20310209088,7883.39732458546,2051.10821262397,11148.4091810838,0,4978.54279903956,7807.88599198677
3705.90146108636,7444.90822955278,6421.42086237997,7877.68613977782,9332.13192770041,8560.17306815691,8441.39846326428,4596.39083652798,11030.8475886369,4978.54279903956,0,7745.95142973828
6147.00763406933,760.151218215194,2170.24005916823,2105.6257635836,2026.52612864658,1254.56726910308,1270.03175401023,6012.27756842763,4759.65601867715,7807.88599198677,7745.95142973828,0
